review_id,user_id,business_id,stars,date,text,useful,funny,cool
5GWitfdUY5gXZXFDsIZ6kA,SIGQgzGkVb_EHsRIvskmmA,avBS62WEvwWyoDWBXAlxmg,5,2016-08-16,Great restaurant... the place was spotless the bathrooms were super clean as well. Subway food is great.. the employees were friendly.. This is the best subway on this side of town hands down... To the owner\/manager well done!!!!,2,1,1
oBbvbML5ghyvgRbDuPcnnQ,AMRViIM67xGr1T2SLn49zw,nEQFnHydeX2A3bRRDAKqQg,3,2015-04-24,Chuys is tasty. This location would benefit from a little grudge like the original Chuys in Austin. If they could make it look less like a chain and relocate away from Cowfish they would be golden. Wishing it replicated the original and was located in NoDa or Plaza Midwood.,0,0,0
YSLXBHwcUbrecgheszvE_Q,YzSpTe-XvTFIWGrBIMWmEA,zttn4Vekrnd5wEPxgqNvug,5,2016-01-22,This place is a real treat.  It's owned and run by a family concocting wonderful fuel for your body and soul.,1,1,1
wLceFtTZd6OtGClNzMgJtA,ZLkx9Njn3nP5TInZX3XO7g,SUy-KO2VRSshEK43xvecCQ,5,2014-11-02,"hands down the best and most authentic yoga in the valley.  i've tried them all and was lucky to finally find Yoga Nirvana.

great variety from sweaty to restorative and everything in between.  but the most important part is the attention paid to each class - both from a hands-on instructional perspective and a commitment to alignment and form...nothing like it.  not to mention a very strong spiritual component through mindful suggestions from the teachers, which ends up being equally as important in my practice.

i'm always excited to get back to Yoga Nirvana when i come back in town.  teachers are friendly, classes are affordable and quality is unparalleled.  can't say enough about Yoga Nirvana.  i hope to see them expand in Phx.",1,0,0
VAJKofwLEJEwIajxMOP17w,35H-YRNifCgAInDixL7hqg,wOnzEFkGDcgeJNmvU072zg,4,2015-08-20,"Much better under the new ownership. Cleaner too. Great gel mani and awesome massage. They have a loyalty program too which has saved me $ many times. I havent tried any of the face services; botox, facials, juvederm, etc. but my friends have and are very happy. They look good too! One stop shopping for body, face and nails. Was not solicited for add ons like when the other folks owned it. That's a plus for me!",1,0,0
h__0DCVJE1du4SvBbrE5uA,CulCV04zBquGAwnhXGfXxA,DXqZZEXApTmRauLzSUh1nQ,2,2015-01-15,"Pizza is so so. A bigger problem is that at the College St. location the delivery drivers take up so much parking in the evening that often there is nowhere to park, they even park on the hadicap spot, so I just  go around the corner to  Domino's.",0,2,0
X6yQ6lNk4Cf7oOAOi2EsKA,ES0QalFPSCuL-H4Kr4iuzQ,U4iqELk1IiqARpk5uJJOZg,4,2017-06-18,"Having had chimneys in Czech multiple times, I would say that the ones served here are close enough in terms of the quality.",0,0,0
cfI2EBQtFOa9MPJfpBA_Gw,mPutIhJrAT8Ai9csXM9jDw,pFmBl68e8NvexCZDP7T0ig,5,2016-06-03,"I was referred to Bobby from a coworker in late 2014.  Since my first appointment, I have received the best haircuts in my life.  For my whole life I struggled with trying to style my very fine hair.  Too short: looks like I'm balding, too long: collapses under its own weight and is difficult to style.  Bobby finds the sweet spot of short enough to be styled well, and long enough to look voluminous.  Speaking from two decades of bad luck with my hair, I know that finding that equilibrium is next to impossible.  However, Bobby does the impossible every 4 weeks.  More impressive is that he does it while engaging you in great conversation.  

When I asked Bobby to recommend hair care products, he recommended the best hairspray and pomade I have ever used, and I have used A LOT of pomades.  However, Bobby isn't pushy like some hairdressers I've had who treat your appointments like sales pitches.

If VOL's location is convenient, I highly recommend Bobby.  If VOL's location is inconvenient, I strongly urge you to make it convenient.  Bobby is worth it, and so is the feeling you get from your hair looking THAT good.",0,0,0
bddZwCbxCOC9i6OaDMJGBg,XEHZoTDWjw3w-gcQyYIe4g,AVsKyq0eRzeOkHA1h3uzZQ,5,2016-04-28,"They saved me by having a 20 year obsolete part still in stock. 

Thanks for being part hoarders!!

The service was great too.",10,5,8
TkYojWbh-ymQbhoyA1KFEA,A3JX0PjJuoIWwMXZdWI6gQ,El4FC8jcawUVgw_0EIcbaQ,3,2015-03-24,I don't love or hate this casino.  It is very large and has almost anything anyone would want to do or eat in Vegas.  This is also a negative.  Sometimes it seems it is too busy and overwhelming.  The hotel is large and has many rooms.  Although I would not advise staying at the attached condos if you plan to be in the casino a lot since it is a long walk.  Leo Damilini kansas,0,0,0
o1skdND7CED_XgpJxsgMBA,lvm6U2MtiTbGVQit7pH7dQ,-EPn4MPf6HanAi2dQvoLWw,4,2015-12-31,"Wanted to add my sister and I to the title on our mother's car and had been to another place with rude\/indifferent people. The wait was longer than we would have liked, but the person who helped us was super friendly - breath of fresh air! There were only a few windows open, but more opened up when several customers showed up at once.",0,0,0
btm5MDlIQY_OMLD4aaCGQQ,Ge5zMzCoXTu1jKg1bHEXXw,RhEvP5flF6KoPriMHmVYGg,3,2017-05-09,Massage was pretty good but after I flipped over on my back he just did a quick foot rub and scalp rub and that was it. No neck massage or arm massage. Massage in general seemed disjointed and incomplete.,0,0,0
GuM8fP8zYmpnsZdYNw726A,SgRqZIlWstkKBBGDRHpJNA,xrFL7DL5SisPMWDarg52pA,1,2016-10-11,Soup is oily AF not going to lie and the port taste like cheap low quality chinese BBQ pork that's dry. To be honest avoid this place. Unless you want to have a bad time enjoying your meal. Also the spicy rice thing was so salty I'm pretty sure it was just all MSG. And to finally top it off I found cleaning brush plastic in my noodle. This place avoid at all cost.,0,0,0
-ZvbLXSq2oMkWBLOZrvu8Q,6qsl0t_bkyqYfzbKzyuNUw,OVTY-NpcTA7iXbMQmusv3A,1,2015-02-28,"We went to this restaurant for dinner and had a bad experience all around. 

First, we waited a long long time (about 15 minutes) for the waiter. We had to go ask another waiter. 
When we finally order our burgers, the food take for ever to come to our table. 

It was almost like a nightmare. So, I asked for my burger medium cooked, right?, well they didn't just over cooked it, they burned it, it testad like charcoal. We didn't complain, we just are not coming back. why, there ara a lot of good options in Summerlin area.

By the way, the restaurante was not busy at all.",4,3,3
AL_veDOBfTjvtoYFdP2RsA,2ZCg-1IVU6Yqxhu4r5fHPw,rdE9gg0WB7Z8kRytIMSapg,5,2016-10-08,"From our service to the perfection of the food, we will definitely be coming back! It has only been a week since they have opened yet it feels like it's a place that has been here for a while. The chicken and biscuit were done just right with a modern twist. The egg was a great bonus to it. The bison meatloaf was something I'd definitely order again. Ask for Amanda when you come in.",1,0,0
w8NhmbPWMq2TjOgdDgcHXg,_sgGoNuMxHy6-l4bUDPB7A,h_4dPV9M9aYaBliH1Eoeeg,4,2012-04-03,"This place is a ""sausage fest"" and by that I mean that's all that's on the menu.  There are plenty of sociable young women there if you thought I meant something else.

If you have no ethical problems consuming Kangaroo sausage, and aren't hanging with easily-offended Vegan friends, this is the only place I know of in which you can try it.  However the Wild Boar sausage is tastier.

Toronto still needs a real German restaurant, but this is a fun place to drink litre beers, in a modern atmosphere.  If you find the Guu Izakaya restaurants, which are similar in atmosphere, fun, you will like this place.  If you find the izakayas ""loud"" or ""annoying"" this place may not be for you.",0,0,0
i835Zw9fgoSDpAAPIkEnLA,tXHQMF8LeTjN5j-tZTAdtQ,J3FUxMAHfCl-WFo86u5DqA,1,2007-10-29,"Stoopid. I can shove 10 gumballs in my mouth and spit too. I TP'ed when I was in the 7th grade (and that's before global warming was even an issue). Shame on you, hombres en azul.",3,0,1
nBlzWi61cPjtExD86zGqUQ,UukeKKGRl1ujuccH0mXc6w,5sTFevXhGx01eLT4wF7Urg,3,2015-09-02,"Struggle with not giving it 2 but can't kill them completely for food we could never ordered and it looked promising. Sat at the 1\/2 of the bar that the bartender decided to ignore after dropping off apps and wine.  Ready to reorder 2 wines and 2 entrees, we decided to leave after 20 min of empty glasses and plates.  Maybe will come back, but to much other competition to make it back any time soon.",2,1,1
aYo3S28s33bo2wbxKOO4Ow,Rcy45TiM4SzvJt9vzu9Rzw,xDMUoSI8yb7_FZlMqQGzkA,4,2015-11-19,"Okay Best Buy has challenges. However, if you're interested in a big screen TV, see Sean in the Magnolia section of the store - and no, it's not a sacred place. Sean is humble and gracious and really knows the products. I saved a boatload of money and bought a far better TV thanks to Sean. Give this guy a raise! Jimi says check it out.",0,0,0
YWn4V_rLelgvUmzL1DA8KA,9xM8upr_n9jchUDKxqSGHw,pLu3rPwdD65FEeFMqYS-zQ,1,2016-07-15,"J'ai été à 2 reprise à cette endroit, j'ai détester, le menu est une grande déception à par de la tajine, ambiance ouf pas trop fort. 1\/10",1,0,0
PZPP8kEx8IrCeJZPu68a6Q,61flsSkmTpNzdYShbVzt7w,zaLFPpm-t89qSDOaFVgwDQ,3,2015-01-04,"Good burger, good waitress. Just good thing it's at the airport. Not exactly sure would have went out of the way for it if it was in general public area.",0,0,1
9gSKH6kJp6Z7YTKMj5f43Q,ycVExF62yQjvL59xxix64g,a3mJdNVP-ve3l3z9LRJXQQ,3,2017-03-25,"Went with friends after running a race downtown, I ordered a breakfast burrito and latte with whole milk. The latte was alright, better than Starbucks but the coffee was a little bitter and tasted slightly burnt. 

My friends got their order and after they finished mine still wasn't out. Apparently they forgot to print the ticket. Once I got my burrito it was good, but nothing special. The tortilla was fresh and there was a lot of food. 

Overall it was pretty good, but the kitchen seems a little either understaffed or just not very efficient.",0,0,1
cqfPqBWYh8Zgwc65g8xykA,CA1N8B5ZkSiUJeOXYcWImg,CN5nuUQod0f8g3oh99qq0w,5,2013-01-24,"Guu is always a fun, loud time. The food is delicious and well priced and the fun, jovial atmosphere of the izakaya (shouting, cheering, singing) will make you smile. Sometimes there's a long wait, but they can txt your phone when a table is ready!",0,0,0
qt_BSOfLk_TVw4blh5xWsg,9ts-498KpWU0_z7JUNxZ-g,fGurvC5BdOfd5MIuLUQYVA,2,2017-01-07,"Food is great , but people who work\/ own it are assholes. Not only did they get mad at me for not understanding her accent but she made fun of me when I figured out what she was saying.",0,0,0
8eIr7UtULmWMWRPyIuVRPA,Qym8ouOAQiSSXlxcb5Zjdg,ednUf9hnKsJjXMtguj-u1w,5,2017-05-08,"I have been a member in the Scottsdale Body and Brain Yoga studio for 3 years. I started here because i needed something that would help me regain my strength  and balance after a serious illness  weakened me more than i could believe.  I love the classes,  instructors, and other members. I feel so much better now. My body is healed and my strength has returned. I have had the added benefit of learning to meditate. I am much more calm now. I can highly recommend this center!",0,0,0
dW1KFe1tb_TjpAo9TUG68Q,Jm5h-bDATqRMWs3VahkFPg,XlZ2Row0pszDilc5WmXiZQ,5,2016-11-12,"Yay for a great place to find amazing black sesame ice cream!!!~ 
It's difficult to find soft serve version. I'm a huge fan of this black sesame icecream with waffle cone!!!~ It has a good strong black sesame flavour (not sweet like the supermarket boxed version of ice cream). 
Usually after dinner time, we often find a line up in this small joint. It has enough seats in there to fit 2 tables of 4, another table for 2, and row of single seats along the wall. Not a great place to sit and eat ice cream if this place is full. 

I also tried their matcha --- NOT A FAN. it is far too bitter for my liking. It left a bad after taste instead of just green tea flavour. 

However, once you mix the blacksesame + matcha swirl together, this combo is GREAT! You can't feel the intensity of the green tea bitterness and if some people doesn't like the sweetness of the black sesame, this twist seems to bring it down a little. GREAt GREAT COMBO!!! Again, love the waffle

I would recommend!! I didn't deduct any stars for their lack of seating because the ice cream makes up for it!",0,0,0
lHqsGSA2Sk8Kzpd8etCvhQ,S-oLpbRMd4_lRyUcUt50lw,sbMWVy6V5olsfLejXwgX-w,5,2014-12-26,I love trying different pizzas.  This place has the best and most affordable pizza I have had in a long time.  Great for delivery or dine in for a casual setting. Some of the lightest and tastiest crust I have ever had and the sauce tasted very fresh and authentic.  The service was on point and the staff went out of their way for our party.  I would recommend to anyone for any occasion.,1,0,0
IqGVqJjTsNAHRb6uGgVNyw,Em4XpeXTKXVy4GjBL291pA,0CaXX_gZohiltHDhvdtOpA,5,2015-05-13,"Came here on a weekday for dinner with my girlfriend. 
The staff was extremely welcoming and friendly. The service was impeccable and the food delicious!",1,0,0
IOkv65CN7eY2kn9arepC4w,fuMLnjEjt3_GM5rc0XJY2Q,7xXaO9deBDh_dd0JQjA-Qg,1,2015-01-01,I cannot believe this is related to the same claim Jumper in Summerlin.   This is a nice-looking restaurant and the food is horrible.   I had chicken fingers and could barely tell the chicken fingers from the french fries for the price it was ridiculous. I tried the rotisserie chicken it was dry and flavorless I will never go back to this place again.,2,0,0
eoEydZe0Sga4roNukIOjhQ,Gxfw8pyM28inO11M_XgtuA,DESv2ys6SjBKA4SyDtJvxw,5,2014-12-13,"On the last evening of our Las Vegas trip a family member told me we must eat at Ferraro's. Since we were meeting some local friends who had not yet eaten at Ferraro's either we all went for happy hour. 
What a treat!
The restaurant is in a strip mall so we were not expecting how nice it was inside.
We started with meeting Gino the owner -- fun and friendly. Then his staff. We were laughing and having a good time even before ordering wine (very extensive list) and appetizers.
We started with the meatballs, arancini, salad, and rigatoni Bolognese. We could not believe how wonderful every item was. We scarfed everything down and ordered more plus a pizza appetizer. I guess we should have just had dinner but this sure was fun.
My husband and I go to Italy every year and this is the best Italian food we've had in the USA.
We can't wait to have a reason to return to Las Vegas -- well, maybe Ferraro's will be the reason!",1,0,0
fQ1bhGzxHZDCztWnZa0K4w,9aWFl6VuiL61U5bVadzShw,vZdGhVPSJpX_w7U7WugBMA,5,2015-03-07,"If you can get passed the typical indian store smell, this place is for you. Loaded with interesting stuff, this is my number 1 destination for spices but I regularly get there teas, pastry, vegetables, and all kind of other stuff. 

Restaurant inside serves ""indian Street food"" and as much as I do NOT like Indian restaurant food that always seem to drown in turmeric, their food is AMAZING. Have eaten there number of times over the past 2 months and have yet to be disappointed.

Received eye brow threading there last month as well, nearly painless compared to service I received  elsewhere in the past, left neither happy nor unhappy with the result... Unsure if I'll go back",0,0,1
fnpa86QxBW8-5MjD0c7yBg,vXrUBAIN4aoCt7F5p0kU_g,KWBCsxyH7OxsibiY95fx2g,5,2014-08-15,"Okay I'm an out of towner, so this was a fun event for me.  I'm used to First Fridays out in the Bay Area.  It's a great way to open up art galleries and incorporate music and food.  Best of all, were the free shuttles to the venue.  We parked at the Government Center and it was very easy to use.  Go to the First Fridays website to obtain the address to the government center.  I went at night time to avoid the sun.  Oh and make sure to board the shuttles before the event closes down, or you are stuck.

I saw all age groups.  This was a safe event, perfect for everyone.  Be sure to bring cash if you find something you want to eat or take home and hang up on your wall?  One word of advice, move fast if you see something you want, buy it.  I walked away from something I should haven't.  It still haunts me.

Bathrooms:  There are port-a-potties and some of the art galleries have bathrooms.",3,0,0
vKkoiTxOlQ7GZ1gam9JXVQ,fJsizTOQcbJ1EwzSrdj2iw,PjHeR-IVF5v8QLiD876Wjw,5,2015-07-01,"My A\/C went out and Tim was there right way to fix it.  Professional, courteous, and knowledgable.  I couldn't have asked for a better person to service my A\/C!  Highly recommended.",0,0,2
dJ69nRc9XKXVs_VAOwmMbw,kyGcnvAtmf8vIqEvsGIa-g,iWLNyADtZsORV58bttRrBQ,1,2017-04-08,"Johnny, glad to see you checked the tape.  The guy quoted me 20 minutes, why did he do that if he could not commit to the time? Did you see the person in front of me that was being apologized to upon my arrival because their pie was so late? Did you see the amount of time I stood behind the counter before someone helped me at the different times?  Did you see your staff member eat a piece of patron's food while working behind the counter? Did you see that my order was not even placed on the line? Did you see the lady lie to me when I arrived and said it was only going to be another 5 to 10 minutes, then scamper to the back to even find the order? Did you see the three guys behind your counter just clowning instead of cooking?  The only thing I saw them cook during the time I was there was two orders of garlic knots - maybe that's why you were so far behind?  Did you see your hostess was hanging outside petting her dog when I arrived at a place of business with a sign that says wait to be seated?  Heck, did you see that none of your TVs were even tuned to the Cavs game?  I could care less about a discount - after being lied to and watching the guys making the food just goof off I was ready to go.  
 
BTW I really like Cleveland.  Where does your angst about that comes from? Keep living on your laurels instead of addressing the issues of over promising and under delivering, and having employees that are counterproductive.  Remember this was my experience of your business not how good your pizza tastes - how many others have felt the same way and not said anything.....I'm sure you make good pizza, but if it is a pain to get and you're stuck dealing with a bunch of clowns - because they are acting like goof offs - sorry man I got better things to do.",2,0,0
IGugcyOegaCdw6S0kAmPCg,mIiE1hJY84da0CVAlsxVwg,72_6srKAdZPSHCGNwK2Hfg,4,2015-07-26,"Loved their menu, you get to choose your pasta preference on their entrees...also, try the Smoked Salmon Bruschettas, they were fab!",0,0,0
6o-u3xOHpNcGF9FAQchmZw,0Td5OIHDC-yDsl_IOSfRiA,XXW_OFaYQkkGOGniujZFHg,4,2013-03-07,"Go around 8am for some seriously fantastic Vegas people-watching. None of whom, naturally, have even been to bed yet or are even remotely sober.

The prices are a little steep (it's Vegas), but the portions are worth it and it's all quite yummy. Very solid biscuits & gravy (and it's a giant serving). The mimosas are also not only quite large, they're not mostly OJ!

Seems to be a very popular Vegas staple and with good reason. I'd say it's a must-do for breakfast.",1,1,2
U4aWIsdnxRKk_zalnnU5Og,Ds0IbPegeL2T77JlNxk1pQ,mBzL2_AKRD5TFQwMA6Itdg,4,2017-06-19,Stopped here on a whim. Had the French toast & egg breakfast. Pretty good. Different take on the norm. What really stood out was the service. Christina & another young lady (shorter but didn't get her name) we're awesome) they should be teaching classes to other establishments. I would come back simple just for the level of service offered here.,0,0,2
C_L24CKTyfNjP032a7UfPA,MYeMqcV2Q2m0tMDreddjQw,fJCsDc353UC6eUn-kCBrGw,3,2017-09-14,"Disappointed  expected better !
Been a while  cause became too pricey 
So when I received free pad tai  coupon in email made reservation 
Did not wait but 5 minutes 
Appetizer salt and pepper calamari was good portion small
Pad tai tasted salty and had no sauce
Pei Wei much tastier!!! 
Shrimp with lobster sauce 
Used to be clear sauce lots of egg
This was eatable not how it used to be
Service was fine Busy 
I will go back to pei wei !!",0,0,0
5nFakkJA3f_emNWlQLcZ6w,N5Eh-DlKutsowcDAF4wNlg,JNojq5ZkZU62omdrR-PuEA,5,2013-12-18,"Dr. Ryan and his staff are not only exceptionally friendly but good grief are they awesome!  I would highly recommend them to anyone.  Not just for that random pain in the neck, but for quality maintenance.  Teresa and Art are both amazing for massages too.  Prices, if you don't have insurance are insanely affordable.  He wants everyone to be able to benefit from chiropractic care, not just people who have coverage.  Highly recommend!  :-)",0,0,0
cf4gg9fozOWYTHSHWcUo_w,kLfL6bDr2jche2vpy_JECA,ph-_aBVVSRZQcK1nEe5cDA,5,2016-03-29,We had Jessica and Kristin at our company photo shoot to do makeup for lifestyle photos for our brand. They were very professional and made everyone feel comfortable. They successfully captured the essence of our brand's look and feel with each of our managers. Jessica and Kristin were a key part of making our photo shoot successful! I would definitely work with them again!!,0,0,0
Fv9HmJ4PC6gTYLOQh0JCsA,-6_w31DW7_MjMnZ0fHvmxw,3OknFx5ox_1O9nmP5DSFBA,4,2015-07-12,Walked in on a whim and we were definitely impressed. Service was quick and food was tasty. The portion sizes were on the small side but i would still recommend the food here. The use a naan oven and it comes out fresh.  We ended up getting 4 veggie entrees and they had a samosa special but they weren't great samosa. All in all i would come back to try the rest of their menu.,0,0,0
Jy8r68UpwJKsWZQbrpfjVw,J_AzyaCUXiczI6_1SUCqDw,4pcdY5tFhAUOFK5lG_tcuA,2,2014-05-25,The service part person was rude and had a bad attitude.  We will go to the Internet for parts next time rather than making the drive. The two stars was for the nice selection of things in the store.,5,0,0
gJjWpwtKuX47d1e7Y6WfiA,n6adgZqUP9sv4AwQ5G0GYg,OQ9rVtBEFFI4jkdEo9AoRg,5,2015-11-20,"Great food. Get the pulled pork poutine! And comfortable, laid back atmosphere. I will be back for brunch (and the patio in the summer)!",1,0,1
gVOxutD31TBaM72J2-SfNw,iRQ5LbOWg9awry5Tww3A6A,b3wgQ6CccBO8fgvlbS0M1Q,4,2009-02-16,"This place gets 4 stars just for existing. I was in Phoenix for work, trekking around for lunch near my hotel. I went down a narrow unmarked alley that happened to have a string of shops wedged in between two soul-less office buildings. And there is this authentic french bistro, staffed with friendly french folks serving up excellent food. I had the hamburger lunch special. Very good, although even better if they would spring for slightly more lean meat (a bit greezy). Went back the next morning for breakfast, very good eggs.",0,0,1
rUbR8gIYg_myIg4OvoWUOg,XNzGTit8pnI6r6gmgjegZg,kcpu_H4BaMY0dqHY8khoGQ,1,2013-11-26,"The staff at this location has ZERO sense of urgency. It drives me crazy! Be prepared to wait in a long line and cross your fingers they get your order right when you've waited 10 minutes to get a coffee. 

I would offer this advice for such a popular location... Have someone taking orders of customers waiting in line! Every morning you have a line that expands all the way to the front door. This location would be ideal if management spent some time with their staff on time management.

Wake up Starbucks! Let's get going!!",1,1,0
76Zo8022_NfhX-UKkhX5vw,IjK0cu7MzKP5m_0gIyzUMQ,H3cMcV9KK3g2pi68lDNsng,1,2017-08-22,This establishment has okay food staff is not that friendly we had a group that want to watch the football game and by golly they don't show any games so when down the street to another establishment had for great time.,0,0,0
9eMPLaeNXB8JTKF9a_OTEg,KdL6xS4ewQ0-6kr_mapgLg,En02RzaPS_5Exp8_LbJOdA,1,2015-09-16,"Incredibly slow service at this place. As an all you can eat place, you can assume they are disinclined to bring you all the stuff you order. They totally ""forgot"" half our order or happened to be ""sold out"" on items like salmon skin. 

In case you were wondering, this place appears to be Chinese owned and\/or operated, not Japanese. If you couldn't tell by the typos on the menu or the Cantonese banter among the wait staff, you can tell from the menu. They basically put mayo and teriyaki sauce with crab stick in everything. Very little available in terms of raw fish but it's definitely frozen fish thawed to room temperature. No salmon fish roe or uni, no tuna or hamachi.

I would probably stick with Kanda or Odaki.",4,1,1
o7PefKEE1cJWUuDNSIGq_w,7bBl-zMNVd4w3tG0AhPnzA,xeLa9tR92gd_Ml8OOaWJ3A,1,2017-01-06,"They let a patient fall through the cracks. She specified to front desk that insurance was changing at beginning of year, but it was disregarded. It took me going to the office and requesting them to fix the problem. Meanwhile the patient is having multiple symptoms that she has never had before. It's been 2 weeks now and still no tests. No rush on tests as well after problem was fixed. I left a message with Patty, the office manager, requesting a call back and still have yet to receive a call back. This is no way to conduct business because at this point we're just a customer for the worst services I've ever had to pay for. I will be seeking out another neurologist and I would not recommend this place to anyone. So if anyone has any info on other neurologists in town I would really appreciate it!",1,0,0
GQ8dluq2XUjvsOO7QIXv1A,9B_6VI8hkUWYbcW1Md0oIw,DWE6wntgvTMXX1-w7IIJOg,5,2016-08-03,"Since I purchased HSA back in 2010, we've had nothing but good things to say about the company. We have even gone as far as advised our families and friends to purchase this product if they do not already have a home warranty plan. I'm not sure how many have purchased, but I'm sure my neighbor, Dr. Said, paid for the plan I was there when he did it.",0,0,0
5ryeT2DkIAhjMiYuHi4xoA,gaDnMGAO2HcG0C24U6gXxA,blXiEETOQKPAGdZIjgqCwg,2,2015-01-03,"All the hype how they are the best...No better than anyone else but twice the price.
Then tried to up-sell me
This was the first time having my NEW (6 mos)carpet cleaned so I wanted to go top shelf. There was a shade difference between a rug covered area and an open area. It was still there after and I think no difference at all before and after. Then I was told ""oh, we can't get that out"" Really? that's not what I was told before. I was told it will look just like new!

The up side?
They were polite and on time =2 stars",2,1,0
YTFZSY-UcHrptESQAdxOgw,DI8KaWcgENvgcmeYHmaL3Q,U6-pS4idHuRXjr3wpxUmIQ,5,2012-06-14,"Klischee nicht erfüllt und das ist auch gut so. Blau- Weiß, Amphoren, Säulen, und Statuen sucht man hier vergeblich. Das Lokal ist Landestypisch im Stil einer Taverne eingerichtet. Griechische Kinofotos im Rahmen vermitteln ein ganz eigenes Flair.  Nach dem freundlichen Empfang wurde uns auch gleich ein Tisch angeboten. Raucher oder Nichtraucherbereich? Beides ist möglich.
Als Aperitif (Korrespondierend  zu den Vorspeisen) wurde ein Fläschchen speziellen Ouzo (0,2l) angeboten und bestellt.
Als Vorspeisen wählten wir Oktopussalat und geräuchertes Makrelenfilet vom Grill mit Essig- Öl Marinade. Die Gerichte kamen schnell, waren frisch zubereitet und  geschmacklich Hervorragend! Die Messlatte lag hoch und sollte mit den Hauptgängen noch übertroffen werden.
Dorade vom Grill und Gyros  waren unsere Wahl. Wie uns der junge Inhaber in einem netten Gespräch mitteilte, wird das Gyros (sehr gut gewürzt) wird jeden Tag frisch gesteckt und die frittierten Kartoffeln selbst gemacht. Die Dorade war einfach Exzellent und wurde, auf Wunsch, filetiert gereicht. Alle Gerichte, bis dahin, eine Geschmacksexplosion sondergleichen.
Der Service war einwandfrei und es wurde sich mehrfach erkundigt, ob alles zur Zufriedenheit sei.
Gesättigt und einfach nur Zufrieden bekamen wir, als Aufmerksamkeit des Hauses, ein Stückchen selbstgemachten griechischen Kuchen, welcher das Vorangegangene perfekt abrundete.
Die Rechnung löste Erstaunen aus, da diese (mit noch zwei zusätzlichen Getränken) gerade mal mit 35 Euro zu Buche Schlug. Ein mehr als fairer Preis.
Wie kann man einen solchen Abend beschreiben? Überschwängliche Lobhudeleien wären mehr als angebracht, aber sind nicht das Richtige für dieses Kleinod, griechischer Koch und Lebenskunst. 
Meine Begleitung und mich eingeschlossen waren einfach mal wieder Zufrieden und Überrascht. Ich möchte das Wort ""Zufrieden"" im Zusammenhang mit ""Zufriedenheit"" verwenden und nicht mit der Schulnote 3, weil ich dieses Gefühl ,in der Gastronomie, schon lange nicht mehr hatte.
Das Gefühl, als Gast, wahrgenommen und (bis zum Schluss) Willkommen zu sein.",0,0,0
QYEbU2NlZ6HP8rRkVF7BHA,8gDHKlqM8UxUh-iQt0-dwQ,Pwb0tGwDCa-Z7Eg2zqfhXg,5,2012-01-14,"A friend told me,""You cant write a review of where you work"". My opinion, that's a load of malarckey! So, as usual, im gonna write from the heart & tell you the thoughts that follow me home. 1st, the vanilla shallot salad dressing; why oh why, dont you bottle it?! When im home & make a salad, I get sad, cause I dont have it. I could lick this stuff off of anything. Trust me, I mean anything....close to anything. Ooooh...bottle the hot sauce also!  Now, lets address my subconscious; my dreams about the Mamma G's Stuffed Chicken. Put aside the strange details & Freudian implications, the flavors marry so eloquently, every peron I recommend it to has been thrilled. I had one customer text the menu description & photo of the entree, to his wife, letting her know what he was enjoying, while she was at work...ouch, low blow, but still a sign of apprectiation. Lastly the chicken fingers & pizza. To me,pizza is defined by the sauce. Sometimes, I imagine ordering a large 18in for myself, just to take that perfect first bite out of every piece at the center. We like to joke,""I cant believe I swallowed all 18in"". Yet, where there's a will, there's a way. The chicken fingers....are the best i've ever had. I know the secret to them, but i'd be fired if I told. Oh, yeh, they love NY sports teams there...ALOT! I'm from Boston, thus, I only compliment them when I believe it to be true. I love working at Radio City & am proud enough to scream it from the rafters. I love the customers, my friends, family & staff & mostly, the food. I am what's called, a foodie. Foodies never ever lie about food.",1,1,1
0lw2-abH8PSyhxh9oSXXpw,UQ7K_EX4id8Vy7deFuiomw,YnmtUJGqQIQL9tz1MRyfqA,2,2016-06-17,"I went today with my sister because she was dying to go while she was visiting from out of town. We walked in and were seated immediately. I loved the atmosphere, the mason jar water glasses, and the Kings Cup instructions on the place mats. The waitress was TOO friendly. I'm here visiting my sister from out of town trying to catch up with her and our waitress is telling me her life story. I could tell you where she's from, age, and how many kids she has and their ages. Anyway it was happy hour but they had such a random few of choices for beers and cocktails it turned us off for drinks completely and stuck with waters. Taking a look at the menu it was totally changed from what we saw online and nothing that we went there to try (like lobster corn dogs) were left, everything else didn't look as appealing as the previous menu. So we ordered the fried cauliflower that was good but came soggy and we were hoping for crispy since it was fried. The menu also described it as hot but it was extremely sweet like candy!! We decided to try something else so we ordered the brisket sliders next. The bun wasn't warm or really soft, I think the greens in them were kale which I didn't feel like it belonged, but the brisket itself was good but once again really sweet! At this point we weren't in the mood for dessert from all the sugar in what we already ate. The bill came in another mason jar and even though I had nothing to drink, I still almost put the check with my money into my water! Lol My rating is due to the sweetness, and everything that was just wrong about the food (but it wasn't bad! Just not good) and the fact that the happy hour drink menu as well as the regular menus just stunk compared to what we were originally excited for.",1,1,1
